file_id,filename,content_type,file_size,dataset_doi
3080265,replication-code.R,type/x-r-syntax,51103,doi:10.7910/DVN/5UMCKK
3054087,Analysis_final_tabfigs.do,application/x-stata-syntax,84383,doi:10.7910/DVN/VHNHHN
3052725,replication.do,application/x-stata-syntax,7182,doi:10.7910/DVN/KBRXOR
3010578,characteristics_replication.do,application/x-stata-syntax,2556,doi:10.7910/DVN/K1XN7Q
3010567,chars_results.R,type/x-r-syntax,27311,doi:10.7910/DVN/K1XN7Q
3010594,data_prep.do,application/x-stata-syntax,68548,doi:10.7910/DVN/K1XN7Q
3010555,descriptive_replication.do,application/x-stata-syntax,2599,doi:10.7910/DVN/K1XN7Q
3010550,descriptive_results.R,type/x-r-syntax,12811,doi:10.7910/DVN/K1XN7Q
3010597,leg2.R,type/x-r-syntax,9067,doi:10.7910/DVN/K1XN7Q
3010601,master_replication.do,application/x-stata-syntax,2068,doi:10.7910/DVN/K1XN7Q
3010585,models_results.R,type/x-r-syntax,16210,doi:10.7910/DVN/K1XN7Q
3010579,protest_replication.do,application/x-stata-syntax,6831,doi:10.7910/DVN/K1XN7Q
3010583,protest_results.R,type/x-r-syntax,4657,doi:10.7910/DVN/K1XN7Q
3010568,relationships_replication.do,application/x-stata-syntax,4169,doi:10.7910/DVN/K1XN7Q
3010600,rels_results.R,type/x-r-syntax,12594,doi:10.7910/DVN/K1XN7Q
3039513,10_fig_summary_graph_type_general.R,type/x-r-syntax,3428,doi:10.7910/DVN/RAMHWP
3039562,11_fig_wa_meta_plot_turnout.R,type/x-r-syntax,1651,doi:10.7910/DVN/RAMHWP
3039527,12_generate_recall_fig.R,type/x-r-syntax,2303,doi:10.7910/DVN/RAMHWP
3039555,13_effects_by_pid.R,type/x-r-syntax,3012,doi:10.7910/DVN/RAMHWP
3039501,1_analyze_nc_diff.do,application/x-stata-syntax,6504,doi:10.7910/DVN/RAMHWP
3039550,2_analyze_oh_diff.do,application/x-stata-syntax,3079,doi:10.7910/DVN/RAMHWP
3039529,3_create_master_sheet_output.R,type/x-r-syntax,6838,doi:10.7910/DVN/RAMHWP
3039506,4_meta_analysis_code.R,type/x-r-syntax,5095,doi:10.7910/DVN/RAMHWP
3039578,5_wa_meta_plot_with_lit.R,type/x-r-syntax,6551,doi:10.7910/DVN/RAMHWP
3039532,6_meta_analysis_code_issue.R,type/x-r-syntax,1269,doi:10.7910/DVN/RAMHWP
3039566,7_fig_wa_meta_plots.R,type/x-r-syntax,7732,doi:10.7910/DVN/RAMHWP
3039502,8_fig_early_late_newSample_graphs.R,type/x-r-syntax,7503,doi:10.7910/DVN/RAMHWP
3039543,balance_functionGOTV.R,type/x-r-syntax,1764,doi:10.7910/DVN/RAMHWP
3039528,balance_function.R,type/x-r-syntax,2604,doi:10.7910/DVN/RAMHWP
3039551,count_function.R,type/x-r-syntax,483,doi:10.7910/DVN/RAMHWP
3039534,representativeness_functionGOTV.R,type/x-r-syntax,1583,doi:10.7910/DVN/RAMHWP
3039519,representativeness_function.R,type/x-r-syntax,2788,doi:10.7910/DVN/RAMHWP
3039567,results_table_function.R,type/x-r-syntax,1549,doi:10.7910/DVN/RAMHWP
3011849,code_for_figures.R,type/x-r-syntax,12530,doi:10.7910/DVN/GA0X38
3011861,gengraphdata.do,application/x-stata-syntax,6282,doi:10.7910/DVN/GA0X38
3011864,nelda_prep.do,application/x-stata-syntax,3980,doi:10.7910/DVN/GA0X38
3011863,scad_nelda_merge.do,application/x-stata-syntax,7178,doi:10.7910/DVN/GA0X38
3011865,scad_prep.do,application/x-stata-syntax,2937,doi:10.7910/DVN/GA0X38
3011862,simulated_comparative_statics_and_fig5.R,type/x-r-syntax,18512,doi:10.7910/DVN/GA0X38
3011870,timing_replication.do,application/x-stata-syntax,1069,doi:10.7910/DVN/GA0X38
5742641,cgmreg.ado,application/x-stata-ado,14996,doi:10.7910/DVN/X0ZPH4
5742668,cps_00001.do,application/x-stata-syntax,8686,doi:10.7910/DVN/X0ZPH4
5742687,DCdensity.ado,application/x-stata-ado,19380,doi:10.7910/DVN/X0ZPH4
5742651,figure 1.do,application/x-stata-syntax,624,doi:10.7910/DVN/X0ZPH4
5742684,figure 2.do,application/x-stata-syntax,3084,doi:10.7910/DVN/X0ZPH4
5742648,figure 3.do,application/x-stata-syntax,1046,doi:10.7910/DVN/X0ZPH4
5742701,figure 4.do,application/x-stata-syntax,3087,doi:10.7910/DVN/X0ZPH4
5742657,figure 5.do,application/x-stata-syntax,3033,doi:10.7910/DVN/X0ZPH4
5742659,figure 6.do,application/x-stata-syntax,3537,doi:10.7910/DVN/X0ZPH4
5742706,figure 7.do,application/x-stata-syntax,1894,doi:10.7910/DVN/X0ZPH4
5742617,figure A10.do,application/x-stata-syntax,2303,doi:10.7910/DVN/X0ZPH4
5742685,figure A11.do,application/x-stata-syntax,1266,doi:10.7910/DVN/X0ZPH4
5742682,figure A12.do,application/x-stata-syntax,2103,doi:10.7910/DVN/X0ZPH4
5742700,figure A13.do,application/x-stata-syntax,1922,doi:10.7910/DVN/X0ZPH4
5742636,figure A14 A15.do,application/x-stata-syntax,6271,doi:10.7910/DVN/X0ZPH4
5742619,figure A16 A17.do,application/x-stata-syntax,6408,doi:10.7910/DVN/X0ZPH4
5742669,figure A18 A19.do,application/x-stata-syntax,6300,doi:10.7910/DVN/X0ZPH4
5742697,figure A1.do,application/x-stata-syntax,3759,doi:10.7910/DVN/X0ZPH4
5742662,figure A2.do,application/x-stata-syntax,3062,doi:10.7910/DVN/X0ZPH4
5742692,figure A3.do,application/x-stata-syntax,3065,doi:10.7910/DVN/X0ZPH4
5742644,figure A4.do,application/x-stata-syntax,3011,doi:10.7910/DVN/X0ZPH4
5742660,figure A5.do,application/x-stata-syntax,1107,doi:10.7910/DVN/X0ZPH4
5742707,figure A6.do,application/x-stata-syntax,685,doi:10.7910/DVN/X0ZPH4
5742647,figure A7.do,application/x-stata-syntax,1589,doi:10.7910/DVN/X0ZPH4
5742615,figure A8.do,application/x-stata-syntax,1457,doi:10.7910/DVN/X0ZPH4
5742696,figure A9.do,application/x-stata-syntax,1430,doi:10.7910/DVN/X0ZPH4
5742665,replicate.do,application/x-stata-syntax,468,doi:10.7910/DVN/X0ZPH4
5742666,setup demographics.do,application/x-stata-syntax,989,doi:10.7910/DVN/X0ZPH4
5742694,setup distance.do,application/x-stata-syntax,4689,doi:10.7910/DVN/X0ZPH4
5742670,setup.do,application/x-stata-syntax,7454,doi:10.7910/DVN/X0ZPH4
5742646,setup electionsheld.do,application/x-stata-syntax,156,doi:10.7910/DVN/X0ZPH4
5742673,setup eligibility.do,application/x-stata-syntax,153,doi:10.7910/DVN/X0ZPH4
5742622,setup exchanges.do,application/x-stata-syntax,199,doi:10.7910/DVN/X0ZPH4
5742702,setup expansion.do,application/x-stata-syntax,222,doi:10.7910/DVN/X0ZPH4
5742678,setup gis.do,application/x-stata-syntax,697,doi:10.7910/DVN/X0ZPH4
5742627,setup migration.do,application/x-stata-syntax,9800,doi:10.7910/DVN/X0ZPH4
5742628,setup turnout.do,application/x-stata-syntax,884,doi:10.7910/DVN/X0ZPH4
5742633,setup uninsured.do,application/x-stata-syntax,1195,doi:10.7910/DVN/X0ZPH4
5742613,table 1.do,application/x-stata-syntax,2845,doi:10.7910/DVN/X0ZPH4
5742703,table 2.do,application/x-stata-syntax,3112,doi:10.7910/DVN/X0ZPH4
5742698,table 3.do,application/x-stata-syntax,3070,doi:10.7910/DVN/X0ZPH4
5742624,table A10.do,application/x-stata-syntax,2642,doi:10.7910/DVN/X0ZPH4
5742689,table A11.do,application/x-stata-syntax,2914,doi:10.7910/DVN/X0ZPH4
5742625,table A12.do,application/x-stata-syntax,2872,doi:10.7910/DVN/X0ZPH4
5742708,table A14.do,application/x-stata-syntax,2455,doi:10.7910/DVN/X0ZPH4
5742679,table A15.do,application/x-stata-syntax,2559,doi:10.7910/DVN/X0ZPH4
5742631,table A16 A17.do,application/x-stata-syntax,4702,doi:10.7910/DVN/X0ZPH4
5742677,table A18 A19.do,application/x-stata-syntax,5347,doi:10.7910/DVN/X0ZPH4
5742675,table A1.do,application/x-stata-syntax,2760,doi:10.7910/DVN/X0ZPH4
5742672,table A20 A21.do,application/x-stata-syntax,5261,doi:10.7910/DVN/X0ZPH4
5742681,table A2.do,application/x-stata-syntax,3003,doi:10.7910/DVN/X0ZPH4
5742664,table A3.do,application/x-stata-syntax,2961,doi:10.7910/DVN/X0ZPH4
5742663,table A4.do,application/x-stata-syntax,2862,doi:10.7910/DVN/X0ZPH4
5742635,table A5.do,application/x-stata-syntax,3105,doi:10.7910/DVN/X0ZPH4
5742614,table A6.do,application/x-stata-syntax,3063,doi:10.7910/DVN/X0ZPH4
5742680,table A7.do,application/x-stata-syntax,3978,doi:10.7910/DVN/X0ZPH4
5742634,table A8.do,application/x-stata-syntax,4587,doi:10.7910/DVN/X0ZPH4
5742620,table A9.do,application/x-stata-syntax,4527,doi:10.7910/DVN/X0ZPH4
3008122,EnosHershReplication.r,type/x-r-syntax,58962,doi:10.7910/DVN/EHGCOF
3035487,Williams_APSR_replication.do,application/x-stata-syntax,57601,doi:10.7910/DVN/ZUMTTN
3030021,replication.R,type/x-r-syntax,42154,doi:10.7910/DVN/8SR1GY
3015895,Kostelka_replication_do_file.do,application/x-stata-syntax,15019,doi:10.7910/DVN/MYSRXT
3124814,Replication- Scacco Warren APSR.do,application/x-stata-syntax,10388,doi:10.7910/DVN/X8ZRVO
3124816,Replication- Scacco Warren APSR Online Appendix.do,application/x-stata-syntax,114103,doi:10.7910/DVN/X8ZRVO
3152144,BrazilAPSR.R,type/x-r-syntax,46539,doi:10.7910/DVN/AY32JZ
3214038,replication.do,application/x-stata-syntax,1911,doi:10.7910/DVN/UVANPR
3184486,woon_primaries_replicatIon_7918.do,application/x-stata-syntax,21992,doi:10.7910/DVN/YUNDMQ
3204513,PAR_Code.R,type/x-r-syntax,25888,doi:10.7910/DVN/1ZOEEX
3204502,plotsAndAnalysis.R,type/x-r-syntax,13316,doi:10.7910/DVN/1ZOEEX
3204519,predict.R,type/x-r-syntax,9624,doi:10.7910/DVN/1ZOEEX
3175740,DefiningVariables.do,application/x-stata-syntax,9153,doi:10.7910/DVN/VTUSLV
3175712,Replication_Analyses_APSR.do,application/x-stata-syntax,34290,doi:10.7910/DVN/VTUSLV
3175737,R_Figure1.R,type/x-r-syntax,1967,doi:10.7910/DVN/VTUSLV
3175729,R_Figure2.R,type/x-r-syntax,4132,doi:10.7910/DVN/VTUSLV
3175689,R_Figure3.R,type/x-r-syntax,2204,doi:10.7910/DVN/VTUSLV
3175684,R_FigureA1.R,type/x-r-syntax,744,doi:10.7910/DVN/VTUSLV
3175734,R_FigureA2A3D.R,type/x-r-syntax,7300,doi:10.7910/DVN/VTUSLV
3175711,R_FigureE10.R,type/x-r-syntax,4126,doi:10.7910/DVN/VTUSLV
3175736,R_FigureE11.R,type/x-r-syntax,3092,doi:10.7910/DVN/VTUSLV
3175680,R_FigureE12.R,type/x-r-syntax,3131,doi:10.7910/DVN/VTUSLV
3175696,R_FigureE13.R,type/x-r-syntax,3154,doi:10.7910/DVN/VTUSLV
3175727,R_FigureE14.R,type/x-r-syntax,3145,doi:10.7910/DVN/VTUSLV
3175708,R_FigureE15.R,type/x-r-syntax,3222,doi:10.7910/DVN/VTUSLV
3175694,R_FigureE16.R,type/x-r-syntax,3120,doi:10.7910/DVN/VTUSLV
3175720,R_FigureE17.R,type/x-r-syntax,3163,doi:10.7910/DVN/VTUSLV
3175741,R_FigureE18.R,type/x-r-syntax,3150,doi:10.7910/DVN/VTUSLV
3175717,R_FigureE19.R,type/x-r-syntax,3169,doi:10.7910/DVN/VTUSLV
3175725,R_FigureE8.R,type/x-r-syntax,1375,doi:10.7910/DVN/VTUSLV
3175739,R_FigureE9.R,type/x-r-syntax,1638,doi:10.7910/DVN/VTUSLV
3175908,TableE9_Benchmarking.do,application/x-stata-syntax,4022,doi:10.7910/DVN/VTUSLV
4164317,idpnew10.do,application/x-stata-syntax,597013,doi:10.7910/DVN/MO3KOQ
4164319,idpnew11.do,application/x-stata-syntax,594599,doi:10.7910/DVN/MO3KOQ
4164320,idpnew12.do,application/x-stata-syntax,595924,doi:10.7910/DVN/MO3KOQ
4164321,idpnew13.do,application/x-stata-syntax,569240,doi:10.7910/DVN/MO3KOQ
4164312,master.do,application/x-stata-syntax,1899,doi:10.7910/DVN/MO3KOQ
4164322,merge-recode-2010.do,application/x-stata-syntax,5652,doi:10.7910/DVN/MO3KOQ
4164310,merge-recode-2011.do,application/x-stata-syntax,5873,doi:10.7910/DVN/MO3KOQ
4164318,merge-recode-2012.do,application/x-stata-syntax,5788,doi:10.7910/DVN/MO3KOQ
4164315,merge-recode-2013.do,application/x-stata-syntax,6780,doi:10.7910/DVN/MO3KOQ
4164314,Merging.do,application/x-stata-syntax,3198,doi:10.7910/DVN/MO3KOQ
4164316,Recoding_APSR_LiK_Revised.do,application/x-stata-syntax,15727,doi:10.7910/DVN/MO3KOQ
4164311,ReplicationCode_APSR_LiK_Revised.do,application/x-stata-syntax,14245,doi:10.7910/DVN/MO3KOQ
3181538,Replication_LITS_Final.do,application/x-stata-syntax,6035,doi:10.7910/DVN/MO3KOQ
4164313,R_figures_Final_Revised.R,type/x-r-syntax,3397,doi:10.7910/DVN/MO3KOQ
3218809,MMT-APSR.do,application/x-stata-syntax,1095,doi:10.7910/DVN/ARIQT2
3151902,Analysis_ESS.do,application/x-stata-syntax,38786,doi:10.7910/DVN/YDSRWF
3151899,Analysis_ESS_Out_of_Sample.do,application/x-stata-syntax,21820,doi:10.7910/DVN/YDSRWF
3151905,Coding_Far_Right_Parties.do,application/x-stata-syntax,11917,doi:10.7910/DVN/YDSRWF
3151906,Construction_ESS.do,application/x-stata-syntax,19489,doi:10.7910/DVN/YDSRWF
3151903,DCdensity.ado,text/plain; charset=US-ASCII,19380,doi:10.7910/DVN/YDSRWF
3151898,FR_EIPP_DREES_A8_A9.do,application/x-stata-syntax,22222,doi:10.7910/DVN/YDSRWF
3151900,GB_BES_A8.do,application/x-stata-syntax,3005,doi:10.7910/DVN/YDSRWF
3151908,rddisttestk.ado,application/x-stata-ado,3337,doi:10.7910/DVN/YDSRWF
3181601,AppendixFigures7_8Tables4_5.do,application/x-stata-syntax,5115,doi:10.7910/DVN/VNHM17
3181584,AppendixTable1.do,application/x-stata-syntax,4440,doi:10.7910/DVN/VNHM17
3181602,AppendixTable2.do,application/x-stata-syntax,1077,doi:10.7910/DVN/VNHM17
3181592,AppendixTable3.do,application/x-stata-syntax,1099,doi:10.7910/DVN/VNHM17
3181599,AppendixTable6.do,application/x-stata-syntax,1566,doi:10.7910/DVN/VNHM17
3181593,CommunicationsExperiment.do,application/x-stata-syntax,2153,doi:10.7910/DVN/VNHM17
3181595,datascramble.R,type/x-r-syntax,2000,doi:10.7910/DVN/VNHM17
3181591,Figure1.do,application/x-stata-syntax,5081,doi:10.7910/DVN/VNHM17
3181585,HF-M-S_APSR_Replication_LegislativeStaffer.R,type/x-r-syntax,47638,doi:10.7910/DVN/VNHM17
3181587,ListExperiment.do,application/x-stata-syntax,576,doi:10.7910/DVN/VNHM17
3181594,StackingCode.do,application/x-stata-syntax,2872,doi:10.7910/DVN/VNHM17
3195722,mdpref.R,type/x-r-syntax,5762,doi:10.7910/DVN/6A2J2T
3195733,R script for bootstrapping personal values.R,type/x-r-syntax,9077,doi:10.7910/DVN/6A2J2T
3195735,R script for bootstrapping political values.R,type/x-r-syntax,9048,doi:10.7910/DVN/6A2J2T
3195725,R script to produce Figure 2A.R,type/x-r-syntax,5264,doi:10.7910/DVN/6A2J2T
3195736,R script to produce Figure 2B.R,type/x-r-syntax,3957,doi:10.7910/DVN/6A2J2T
3195728,R script to produce Figure 3 and Table 1.R,type/x-r-syntax,2560,doi:10.7910/DVN/6A2J2T
3195731,R script to produce Figure 5A and Table 2.R,type/x-r-syntax,11661,doi:10.7910/DVN/6A2J2T
3195727,R script to produce Figure 5B and Table 3.R,type/x-r-syntax,11420,doi:10.7910/DVN/6A2J2T
3195724,R script to produce Figure D2.R,type/x-r-syntax,11593,doi:10.7910/DVN/6A2J2T
3195734,R script to produce Figure D3.R,type/x-r-syntax,11539,doi:10.7910/DVN/6A2J2T
3082501,App B3-B4 and D.R,type/x-r-syntax,19587,doi:10.7910/DVN/TPGPCR
3082529,Figures B1B3.R,type/x-r-syntax,9065,doi:10.7910/DVN/TPGPCR
3082505,Main text.R,type/x-r-syntax,17846,doi:10.7910/DVN/TPGPCR
3082497,Simulation 1 App C.R,type/x-r-syntax,2417,doi:10.7910/DVN/TPGPCR
3082494,Simulation 2 App E.R,type/x-r-syntax,3529,doi:10.7910/DVN/TPGPCR
3182167,crse.R,type/x-r-syntax,440,doi:10.7910/DVN/LFQZVU
3182164,lowande-apsr-replication.R,type/x-r-syntax,18909,doi:10.7910/DVN/LFQZVU
3141484,Afghanistan and USA.R,type/x-r-syntax,5162,doi:10.7910/DVN/KGVBNC
3141503,figure 1.R,type/x-r-syntax,2121,doi:10.7910/DVN/KGVBNC
3141481,figure2_04_csv.R,type/x-r-syntax,5154,doi:10.7910/DVN/KGVBNC
3141507,figure 2.R,type/x-r-syntax,1883,doi:10.7910/DVN/KGVBNC
3141511,figure3_1_04_csv.R,type/x-r-syntax,4153,doi:10.7910/DVN/KGVBNC
3141473,figure3_2_04_csv.R,type/x-r-syntax,3012,doi:10.7910/DVN/KGVBNC
3141489,figure 3.R,type/x-r-syntax,2194,doi:10.7910/DVN/KGVBNC
3141472,figure 4.R,type/x-r-syntax,2123,doi:10.7910/DVN/KGVBNC
3141500,figure5_04_csv.R,type/x-r-syntax,5229,doi:10.7910/DVN/KGVBNC
3141498,figure 5.R,type/x-r-syntax,1414,doi:10.7910/DVN/KGVBNC
3141501,Figure A_1_1.R,type/x-r-syntax,2182,doi:10.7910/DVN/KGVBNC
3141504,Figure A_1_2.R,type/x-r-syntax,2182,doi:10.7910/DVN/KGVBNC
3141476,Figure A_1_3.R,type/x-r-syntax,2103,doi:10.7910/DVN/KGVBNC
3141475,Figure A_1_4.R,type/x-r-syntax,2155,doi:10.7910/DVN/KGVBNC
3141468,figure A3.R,type/x-r-syntax,4012,doi:10.7910/DVN/KGVBNC
3141490,figureA4_1_1_04_csv_&_figureA4_1_0_04.R,type/x-r-syntax,14246,doi:10.7910/DVN/KGVBNC
3141480,figureA4_2_1_04_csv_&_figureA4_2_0_04.R,type/x-r-syntax,14186,doi:10.7910/DVN/KGVBNC
3141491,figureA4_3_1_04_csv_&_figureA4_3_0_04.R,type/x-r-syntax,14188,doi:10.7910/DVN/KGVBNC
3141514,figure A4.R,type/x-r-syntax,3377,doi:10.7910/DVN/KGVBNC
3141471,figureA5_1_04_csv.R,type/x-r-syntax,6047,doi:10.7910/DVN/KGVBNC
3141505,figure A5_1.R,type/x-r-syntax,1813,doi:10.7910/DVN/KGVBNC
3141463,figureA5_2_04_csv.R,type/x-r-syntax,4655,doi:10.7910/DVN/KGVBNC
3141474,figure A5_2.R,type/x-r-syntax,1768,doi:10.7910/DVN/KGVBNC
3141487,InputData_Random_CIRI_DynamicDynamicX1980_20000.R,type/x-r-syntax,4016,doi:10.7910/DVN/KGVBNC
3141483,install_R_packages_for_replication.R,type/x-r-syntax,178,doi:10.7910/DVN/KGVBNC
3141512,LatentRepressionDynamicStandardDynamicX.R,type/x-r-syntax,13080,doi:10.7910/DVN/KGVBNC
3141479,Mexico and USA.R,type/x-r-syntax,5152,doi:10.7910/DVN/KGVBNC
3141499,Mongolia and USA.R,type/x-r-syntax,5151,doi:10.7910/DVN/KGVBNC
3141506,South Africa and USA.R,type/x-r-syntax,5155,doi:10.7910/DVN/KGVBNC
3141488,Venezuela and USA.R,type/x-r-syntax,5158,doi:10.7910/DVN/KGVBNC
3055672,RDD_ReplicationCode.R,type/x-r-syntax,63568,doi:10.7910/DVN/DO43V5
3147985,replication.do,application/x-stata-syntax,5751,doi:10.7910/DVN/HHMXU3
3147983,simUtils.do,application/x-stata-syntax,5514,doi:10.7910/DVN/HHMXU3
3147984,tablesFigures.r,type/x-r-syntax,12142,doi:10.7910/DVN/HHMXU3
3092606,LGBTcandidates-UK2015-GM-AR-Rfile.R,type/x-r-syntax,48256,doi:10.7910/DVN/CTZNJV
3092608,LGBTcandidates-UK2015-GM-AR-STATA.do,application/x-stata-syntax,25651,doi:10.7910/DVN/CTZNJV
3301899,mummolopeterson-apsr-replication.R,type/x-r-syntax,60883,doi:10.7910/DVN/HUKSID
3231029,singh_thornton_APSR_replication.do,text/x-stata-syntax,50226,doi:10.7910/DVN/03CDTK
3231031,singh_thornton_APSR_replication.R,type/x-r-syntax,4751,doi:10.7910/DVN/03CDTK
3088155,_APSR_StateCapacityReplication.rar,application/x-rar-compressed,88083493,doi:10.7910/DVN/KZIXI0
3173042,1a-prepare_speeches.R,type/x-r-syntax,4986,doi:10.7910/DVN/3KOQWQ
3173056,1b-prepare_goebbels_speeches.R,type/x-r-syntax,46998,doi:10.7910/DVN/3KOQWQ
3173067,1c-prepare_nsdap_members.R,type/x-r-syntax,13563,doi:10.7910/DVN/3KOQWQ
3173070,1d-prepare_airfields.R,type/x-r-syntax,8629,doi:10.7910/DVN/3KOQWQ
3173027,1e-prepare_geopoints.R,type/x-r-syntax,2408,doi:10.7910/DVN/3KOQWQ
3173032,1f-prepare_merging_data.R,type/x-r-syntax,123026,doi:10.7910/DVN/3KOQWQ
3173063,1g-prepare_dataframe_points.R,type/x-r-syntax,31769,doi:10.7910/DVN/3KOQWQ
3173037,2a-descriptives_speeches.R,type/x-r-syntax,13625,doi:10.7910/DVN/3KOQWQ
3173038,2b-descriptives_nsdap_members.R,type/x-r-syntax,8925,doi:10.7910/DVN/3KOQWQ
3173053,2c-descriptives_airfields.R,type/x-r-syntax,4251,doi:10.7910/DVN/3KOQWQ
3173060,2d-descriptives_dataframe_points.R,type/x-r-syntax,21585,doi:10.7910/DVN/3KOQWQ
3173064,2e-descriptives_matching_procedure.R,type/x-r-syntax,4041,doi:10.7910/DVN/3KOQWQ
3173024,3a-analyze-pointdata.R,type/x-r-syntax,67589,doi:10.7910/DVN/3KOQWQ
3173050,3b-analyze_pointdata_spillovers.R,type/x-r-syntax,34272,doi:10.7910/DVN/3KOQWQ
3173020,3c-analyze_pointdata_time_spans.R,type/x-r-syntax,109995,doi:10.7910/DVN/3KOQWQ
3173061,3d-analyze_pointdata_county_size.R,type/x-r-syntax,81440,doi:10.7910/DVN/3KOQWQ
3173048,3e-analyze_pointdata_event_size.R,type/x-r-syntax,12328,doi:10.7910/DVN/3KOQWQ
3173035,3f-analyze_pointdata_number_visits.R,type/x-r-syntax,9482,doi:10.7910/DVN/3KOQWQ
3173031,3g-analyze-pointdata_control_no_prev_visit.R,type/x-r-syntax,42366,doi:10.7910/DVN/3KOQWQ
3173054,functions-analysis.r,type/x-r-syntax,6175,doi:10.7910/DVN/3KOQWQ
3173025,functions.r,type/x-r-syntax,9989,doi:10.7910/DVN/3KOQWQ
3173033,packages.r,type/x-r-syntax,963,doi:10.7910/DVN/3KOQWQ
3151854,EnodGidronAPSR2018ReplicationFINAL.R,type/x-r-syntax,27780,doi:10.7910/DVN/DAR56O
3082485,Replication_Code.do,application/x-stata-syntax,15676,doi:10.7910/DVN/AL1A4Q
3152368,2. Auerbach_Thachil_Replication_Code.do,application/x-stata-syntax,10549,doi:10.7910/DVN/RUQ2KP
3152367,3. Auerbach_Thachil_Sl_Code.do,application/x-stata-syntax,30541,doi:10.7910/DVN/RUQ2KP
3152369,4. Auerbach_Thachil_Comparisons.do,application/x-stata-syntax,6111,doi:10.7910/DVN/RUQ2KP
3163659,init.R,type/x-r-syntax,403,doi:10.7910/DVN/T1TELH
3175886,misc.R,type/x-r-syntax,24639,doi:10.7910/DVN/T1TELH
3175887,observational-analysis.do,application/x-stata-syntax,22234,doi:10.7910/DVN/T1TELH
3175893,package-version-control.R,type/x-r-syntax,310,doi:10.7910/DVN/T1TELH
3175895,ssc-install.do,application/x-stata-syntax,67,doi:10.7910/DVN/T1TELH
3175899,survey-analysis.R,type/x-r-syntax,90624,doi:10.7910/DVN/T1TELH
3106677,app_annie_downloads.R,type/x-r-syntax,3525,doi:10.7910/DVN/Q8NRTS
3106679,compare_twitter_weibo_locations.R,type/x-r-syntax,10222,doi:10.7910/DVN/Q8NRTS
3106657,compare_twitter_weibo_text.R,type/x-r-syntax,2714,doi:10.7910/DVN/Q8NRTS
3106681,format_population_grid.R,type/x-r-syntax,1106,doi:10.7910/DVN/Q8NRTS
3106662,instagram_user_count_drop.R,type/x-r-syntax,11154,doi:10.7910/DVN/Q8NRTS
3106665,plot_hk_mentions.R,type/x-r-syntax,1659,doi:10.7910/DVN/Q8NRTS
3106664,plot_wikipedia_views.R,type/x-r-syntax,5305,doi:10.7910/DVN/Q8NRTS
3106658,sample_first_tweets.R,type/x-r-syntax,5271,doi:10.7910/DVN/Q8NRTS
3106674,sample_instagram_by_population.R,type/x-r-syntax,12172,doi:10.7910/DVN/Q8NRTS
3106680,sample_instagram_hk.R,type/x-r-syntax,3573,doi:10.7910/DVN/Q8NRTS
3106671,twitter_follower_count_increase.R,type/x-r-syntax,5343,doi:10.7910/DVN/Q8NRTS
3106655,twitter_liu_xiaobo_mentions.R,type/x-r-syntax,1645,doi:10.7910/DVN/Q8NRTS
3106670,twitter_user_count_jump.R,type/x-r-syntax,9777,doi:10.7910/DVN/Q8NRTS
3157850,burgoon.R,type/x-r-syntax,14021,doi:10.7910/DVN/SFBX6Z
3157845,causal-tscs-sim.R,type/x-r-syntax,16847,doi:10.7910/DVN/SFBX6Z
3157846,panel-utils.R,type/x-r-syntax,12611,doi:10.7910/DVN/SFBX6Z
3157849,swank-steinmo.R,type/x-r-syntax,5168,doi:10.7910/DVN/SFBX6Z
3135277,MasterDoFile.do,application/x-stata-syntax,22066,doi:10.7910/DVN/AJHFHU
3135278,PartA_Prelims.do,application/x-stata-syntax,5713,doi:10.7910/DVN/AJHFHU
3135276,PartC_Appendix.do,application/x-stata-syntax,14298,doi:10.7910/DVN/AJHFHU
3135280,PartD_OnlineAppendix.do,application/x-stata-syntax,34428,doi:10.7910/DVN/AJHFHU
3106435,0.Balance_program.do,application/x-stata-syntax,3372,doi:10.7910/DVN/AI3VM8
3106443,10.DescriptiveFigures.R,type/x-r-syntax,21984,doi:10.7910/DVN/AI3VM8
3106452,1.descriptive_stats.do,application/x-stata-syntax,12947,doi:10.7910/DVN/AI3VM8
3106457,2.CompositeOutcome.do,application/x-stata-syntax,24191,doi:10.7910/DVN/AI3VM8
3106460,3.ScorecardAnalysis.do,application/x-stata-syntax,17344,doi:10.7910/DVN/AI3VM8
3106449,4.PeerAnalysis.do,application/x-stata-syntax,6018,doi:10.7910/DVN/AI3VM8
