dataset_doi,interactions,ml_het,hierarchical,variant,any_het,year,deposit_year
doi:10.7910/DVN/ORRRTW,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/OSJD7T,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/OWVXUD,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/OX5CZF,FALSE,FALSE,FALSE,syntax_only,FALSE,2015,2015
doi:10.7910/DVN/OXGMLI,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/OXSQMU,TRUE,FALSE,FALSE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/OYIAYK,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/P1PEGO,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/P1TL97,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/P2U84B,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/P3RXDM,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/P3XVFO,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/P5TAFD,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/P6N636,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/P7NAJW,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/PATI3W,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/PB8X8P,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/PBHNHR,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/PBQRGQ,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/PEHPBY,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/PENDX4,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/PGCVDP,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/PGFOXW,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/PGGBB4,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2021
doi:10.7910/DVN/PGGT4N,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/PGNYUJ,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/PIBK5I,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/PIMURE,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/PKI60Z,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/PL2XFD,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/PLKWUL,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/PLLBQJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/PLZ9LJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/PMYBBM,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/PNYG29,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/PNYLIY,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/POMIFD,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/PORBIU,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/PPVWIG,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/PRYYZ5,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/PSSLAC,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/PTHMQU,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/PTIERC,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/PTOYUX,TRUE,FALSE,FALSE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/PUIJIU,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/PUIROM,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/PWRN9K,FALSE,FALSE,FALSE,syntax_only,FALSE,2012,2015
doi:10.7910/DVN/PXIMVL,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/PXXUCO,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/PY0NKM,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/PYKLCA,FALSE,FALSE,TRUE,syntax_only,TRUE,2012,2015
doi:10.7910/DVN/PYWNTB,TRUE,FALSE,FALSE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/PZAOO6,FALSE,FALSE,TRUE,syntax_only,TRUE,2012,2015
doi:10.7910/DVN/PZHUFO,TRUE,FALSE,FALSE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/PZZB1Z,FALSE,FALSE,FALSE,syntax_only,FALSE,2023,2023
doi:10.7910/DVN/Q0CNZA,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/Q0XAPV,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/Q1WIDV,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/Q4VN7A,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/Q5M4UQ,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/Q5PRNX,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/Q5PV4U,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/Q7EXX4,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/Q7UV5W,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/Q8CSU8,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/Q8NRTS,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/Q92PMT,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/QAJQXP,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QB1TUJ,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QBHGRC,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/QBKXT3,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/QBNFFR,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QBTECH,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/QC0RSU,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/QDPQUD,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/QDTLYV,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/QEMNP1,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QEUF67,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/QG7FMX,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/QIA26P,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/QIH3D7,FALSE,FALSE,FALSE,syntax_only,FALSE,2023,2023
doi:10.7910/DVN/QINQ6H,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/QIWQWL,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/QJ9E9M,TRUE,FALSE,FALSE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/QKJHCI,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/QLTFXN,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/QM15HX,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QNCRWS,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/QNG2V0,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/QNMUA1,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/QO6EMT,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/QOVWMM,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/QOVXPR,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/QQ2FV9,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QQ69RH,TRUE,FALSE,TRUE,syntax_only,TRUE,2012,2015
doi:10.7910/DVN/QQBARG,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/QQENMZ,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/QQKR3F,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/QR1EIR,TRUE,FALSE,FALSE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/QR73H6,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/QRAUDJ,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/QSXDUN,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/QTCNQD,FALSE,FALSE,FALSE,syntax_only,FALSE,2024,2024
doi:10.7910/DVN/QTG6FQ,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/QTJGR5,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/QTMOVG,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/QTOIQF,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/QTUF6D,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/QU3YES,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/QUHIIE,TRUE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/QUZ2BN,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QV7AJH,TRUE,FALSE,FALSE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/QVLR1C,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QWLGGN,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/QWSLYN,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/QXJDJ5,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/QYG8ZI,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/QYZGEI,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/QZNGVJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/R0FXPH,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/R163AN,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/R1S5RP,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/R27ULT,FALSE,FALSE,FALSE,syntax_only,FALSE,2020,2020
doi:10.7910/DVN/R2NKL3,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/R3GZZW,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2020
doi:10.7910/DVN/R3XPEJ,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/R4USRU,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/R677HD,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/R8TUOQ,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/RAMHWP,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/RCINPF,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/RCT2YX,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RDIJQC,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/RDU9JR,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/REXZ8H,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/RFECVH,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RFYOH6,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RHM7HX,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/RHPSZD,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/RIOEAY,TRUE,FALSE,FALSE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/RIXENU,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/RJ97IG,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/RJAUNW,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/RJKIUP,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/RJL2DK,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RJY34I,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RK5GOH,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/RK66RN,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RKMKXU,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RKNNVL,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/RKQEJD,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/RKUZT3,TRUE,FALSE,FALSE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RKV5ZI,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/RL5N9Y,FALSE,TRUE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/RLLL1V,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RM7VAL,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/RMFLKR,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RMHOHL,TRUE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/RO1YK7,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/ROFNV2,FALSE,FALSE,FALSE,syntax_only,FALSE,2015,2018
doi:10.7910/DVN/ROLEY5,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/ROUWNS,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/RP8Z94,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RPD7KA,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/RQE9SO,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/RQNVFW,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/RQZWE6,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RRBPUD,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RRV0JZ,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/RSD5BV,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/RSSRRV,TRUE,FALSE,FALSE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/RTGDFW,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RTJ38N,TRUE,FALSE,FALSE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/RUQ2KP,TRUE,FALSE,FALSE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/RVV8SD,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RW10GZ,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/RWPSHO,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/RXA4JB,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/RXOZEZ,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/RXXQSQ,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/RYKJKS,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/RYNSDG,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/RZVMJW,TRUE,TRUE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/S1EUAF,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/S2Y1PA,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/S3CGUV,TRUE,FALSE,FALSE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/S3HACJ,TRUE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/S3M5AX,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/S5YMS7,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/S61MIY,TRUE,FALSE,FALSE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/S8LSKA,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/S9MIJU,TRUE,FALSE,FALSE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/SBOMZD,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SDSUQG,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/SDUGCC,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/SDXJUV,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SEHMGR,TRUE,FALSE,FALSE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SEOCQ0,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/SEXLPX,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/SFBX6Z,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/SFTMNO,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SG55BJ,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/SHYPDU,FALSE,FALSE,FALSE,syntax_only,FALSE,2023,2023
doi:10.7910/DVN/SI0NQF,FALSE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/SIHBRN,FALSE,FALSE,FALSE,syntax_only,FALSE,2021,2021
doi:10.7910/DVN/SIUR6A,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/SJ8ER9,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2018
doi:10.7910/DVN/SJBWC3,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/SJI4IA,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SJJ158,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/SK8AGA,FALSE,FALSE,TRUE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/SKKYFB,FALSE,FALSE,FALSE,syntax_only,FALSE,2024,2024
doi:10.7910/DVN/SKPPLH,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/SLNPAB,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/SLWCLZ,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/SLXRVJ,FALSE,FALSE,TRUE,syntax_only,TRUE,2020,2020
doi:10.7910/DVN/SMLV5D,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SNG5BW,FALSE,FALSE,FALSE,syntax_only,FALSE,2024,2024
doi:10.7910/DVN/SNQG8P,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/SNW8PV,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/SOQH9L,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SPXP04,TRUE,FALSE,FALSE,syntax_only,TRUE,2015,2015
doi:10.7910/DVN/SQH6IF,FALSE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SQSTSC,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/SQTQBA,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/SR0NMB,FALSE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/SRLERE,FALSE,FALSE,FALSE,syntax_only,FALSE,2013,2015
doi:10.7910/DVN/SRPTCV,FALSE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/SS0UEI,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/SSEN5A,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/SSVE5E,FALSE,FALSE,FALSE,syntax_only,FALSE,2024,2024
doi:10.7910/DVN/STOQ1Q,TRUE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/STXADQ,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/SU3R6Y,TRUE,FALSE,FALSE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/SUCNTD,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/SUKHMB,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/SUPM3R,TRUE,FALSE,TRUE,syntax_only,TRUE,2016,2016
doi:10.7910/DVN/SUQC9N,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/SURSEO,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/SWHIKY,TRUE,TRUE,FALSE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/SXFB9E,FALSE,FALSE,FALSE,syntax_only,FALSE,2019,2019
doi:10.7910/DVN/SXG7BF,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/SYFWXB,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/SYSOPW,FALSE,FALSE,FALSE,syntax_only,FALSE,2016,2016
doi:10.7910/DVN/SYYMJ0,TRUE,FALSE,FALSE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/SZ3K77,TRUE,FALSE,TRUE,syntax_only,TRUE,2022,2022
doi:10.7910/DVN/SZ9YXZ,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2021
doi:10.7910/DVN/SZFCUJ,TRUE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/SZK4NF,FALSE,FALSE,TRUE,syntax_only,TRUE,2013,2015
doi:10.7910/DVN/T0R1GE,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/T0UKCN,FALSE,FALSE,TRUE,syntax_only,TRUE,2024,2024
doi:10.7910/DVN/T17S0X,FALSE,FALSE,FALSE,syntax_only,FALSE,2017,2017
doi:10.7910/DVN/T1NXVQ,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/T1TELH,TRUE,FALSE,TRUE,syntax_only,TRUE,2018,2018
doi:10.7910/DVN/T1WGWG,FALSE,FALSE,TRUE,syntax_only,TRUE,2012,2015
doi:10.7910/DVN/T21M2M,FALSE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/T5DKRO,TRUE,FALSE,FALSE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/T5LYWS,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/T8OYHT,TRUE,FALSE,TRUE,syntax_only,TRUE,2019,2019
doi:10.7910/DVN/T8VCOF,FALSE,FALSE,FALSE,syntax_only,FALSE,2018,2018
doi:10.7910/DVN/T9AEBN,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/T9WESH,TRUE,FALSE,TRUE,syntax_only,TRUE,2017,2017
doi:10.7910/DVN/TA1T4V,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/TBMFDA,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/TE1YA6,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/TE9U5S,FALSE,FALSE,FALSE,syntax_only,FALSE,2022,2022
doi:10.7910/DVN/TEPAK4,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/TEPRY2,TRUE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/TEQYCH,FALSE,FALSE,TRUE,syntax_only,TRUE,2023,2023
doi:10.7910/DVN/TFCBSD,FALSE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/TFQ2UK,TRUE,FALSE,FALSE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/TGJQUL,TRUE,FALSE,TRUE,syntax_only,TRUE,2021,2021
doi:10.7910/DVN/THBT8N,TRUE,FALSE,FALSE,syntax_only,TRUE,2024,2024
