file_id,filename,dataset_doi,interactions,ml_het,hierarchical,n_lines,parse_error
3010601,master_replication.do,doi:10.7910/DVN/K1XN7Q,0,0,0,36,FALSE
3010585,models_results.R,doi:10.7910/DVN/K1XN7Q,0,0,1,352,FALSE
3010579,protest_replication.do,doi:10.7910/DVN/K1XN7Q,0,0,0,159,FALSE
3010583,protest_results.R,doi:10.7910/DVN/K1XN7Q,0,0,0,88,FALSE
3010568,relationships_replication.do,doi:10.7910/DVN/K1XN7Q,0,0,0,123,FALSE
3010600,rels_results.R,doi:10.7910/DVN/K1XN7Q,0,0,1,213,FALSE
3039513,10_fig_summary_graph_type_general.R,doi:10.7910/DVN/RAMHWP,0,0,2,62,FALSE
3039562,11_fig_wa_meta_plot_turnout.R,doi:10.7910/DVN/RAMHWP,0,0,0,37,FALSE
3039527,12_generate_recall_fig.R,doi:10.7910/DVN/RAMHWP,0,0,0,51,FALSE
3039555,13_effects_by_pid.R,doi:10.7910/DVN/RAMHWP,0,0,0,74,FALSE
3039501,1_analyze_nc_diff.do,doi:10.7910/DVN/RAMHWP,2,0,1,99,FALSE
3039550,2_analyze_oh_diff.do,doi:10.7910/DVN/RAMHWP,0,0,1,50,FALSE
3039529,3_create_master_sheet_output.R,doi:10.7910/DVN/RAMHWP,1,0,0,121,FALSE
3039506,4_meta_analysis_code.R,doi:10.7910/DVN/RAMHWP,0,0,0,121,FALSE
3039578,5_wa_meta_plot_with_lit.R,doi:10.7910/DVN/RAMHWP,0,0,0,143,FALSE
3039532,6_meta_analysis_code_issue.R,doi:10.7910/DVN/RAMHWP,0,0,0,38,FALSE
3039566,7_fig_wa_meta_plots.R,doi:10.7910/DVN/RAMHWP,1,0,0,150,FALSE
3039502,8_fig_early_late_newSample_graphs.R,doi:10.7910/DVN/RAMHWP,0,0,0,173,FALSE
3039543,balance_functionGOTV.R,doi:10.7910/DVN/RAMHWP,0,0,0,35,FALSE
3039528,balance_function.R,doi:10.7910/DVN/RAMHWP,0,0,0,65,FALSE
3039551,count_function.R,doi:10.7910/DVN/RAMHWP,0,0,0,10,FALSE
3039534,representativeness_functionGOTV.R,doi:10.7910/DVN/RAMHWP,0,0,0,31,FALSE
3039519,representativeness_function.R,doi:10.7910/DVN/RAMHWP,0,0,0,37,FALSE
3039567,results_table_function.R,doi:10.7910/DVN/RAMHWP,0,0,0,27,FALSE
3011849,code_for_figures.R,doi:10.7910/DVN/GA0X38,0,0,0,347,FALSE
3011861,gengraphdata.do,doi:10.7910/DVN/GA0X38,0,0,0,331,FALSE
3011864,nelda_prep.do,doi:10.7910/DVN/GA0X38,0,0,0,174,FALSE
3011863,scad_nelda_merge.do,doi:10.7910/DVN/GA0X38,0,0,0,234,FALSE
3011865,scad_prep.do,doi:10.7910/DVN/GA0X38,0,0,1,137,FALSE
3011862,simulated_comparative_statics_and_fig5.R,doi:10.7910/DVN/GA0X38,0,0,0,494,FALSE
3011870,timing_replication.do,doi:10.7910/DVN/GA0X38,0,0,0,29,FALSE
5742641,cgmreg.ado,doi:10.7910/DVN/X0ZPH4,0,0,0,467,FALSE
5742668,cps_00001.do,doi:10.7910/DVN/X0ZPH4,0,0,0,199,FALSE
5742687,DCdensity.ado,doi:10.7910/DVN/X0ZPH4,0,0,1,440,FALSE
5742651,figure 1.do,doi:10.7910/DVN/X0ZPH4,0,0,0,38,FALSE
5742684,figure 2.do,doi:10.7910/DVN/X0ZPH4,0,0,0,114,FALSE
5742648,figure 3.do,doi:10.7910/DVN/X0ZPH4,0,0,0,45,FALSE
5742701,figure 4.do,doi:10.7910/DVN/X0ZPH4,0,0,0,111,FALSE
5742657,figure 5.do,doi:10.7910/DVN/X0ZPH4,0,0,0,111,FALSE
5742659,figure 6.do,doi:10.7910/DVN/X0ZPH4,0,0,0,168,FALSE
5742706,figure 7.do,doi:10.7910/DVN/X0ZPH4,0,0,0,85,FALSE
5742617,figure A10.do,doi:10.7910/DVN/X0ZPH4,0,0,0,117,FALSE
5742685,figure A11.do,doi:10.7910/DVN/X0ZPH4,0,0,0,53,FALSE
5742682,figure A12.do,doi:10.7910/DVN/X0ZPH4,0,0,0,89,FALSE
5742700,figure A13.do,doi:10.7910/DVN/X0ZPH4,0,0,0,77,FALSE
5742636,figure A14 A15.do,doi:10.7910/DVN/X0ZPH4,0,0,0,224,FALSE
5742619,figure A16 A17.do,doi:10.7910/DVN/X0ZPH4,0,0,0,223,FALSE
5742669,figure A18 A19.do,doi:10.7910/DVN/X0ZPH4,0,0,0,224,FALSE
5742697,figure A1.do,doi:10.7910/DVN/X0ZPH4,0,0,0,121,FALSE
5742662,figure A2.do,doi:10.7910/DVN/X0ZPH4,0,0,0,111,FALSE
5742692,figure A3.do,doi:10.7910/DVN/X0ZPH4,0,0,0,108,FALSE
5742644,figure A4.do,doi:10.7910/DVN/X0ZPH4,0,0,0,108,FALSE
5742660,figure A5.do,doi:10.7910/DVN/X0ZPH4,0,0,0,60,FALSE
5742707,figure A6.do,doi:10.7910/DVN/X0ZPH4,0,0,0,35,FALSE
5742647,figure A7.do,doi:10.7910/DVN/X0ZPH4,0,0,0,65,FALSE
5742615,figure A8.do,doi:10.7910/DVN/X0ZPH4,0,0,0,56,FALSE
5742696,figure A9.do,doi:10.7910/DVN/X0ZPH4,0,0,0,56,FALSE
5742665,replicate.do,doi:10.7910/DVN/X0ZPH4,0,0,0,31,FALSE
5742666,setup demographics.do,doi:10.7910/DVN/X0ZPH4,0,0,0,28,FALSE
5742694,setup distance.do,doi:10.7910/DVN/X0ZPH4,0,0,1,149,FALSE
5742670,setup.do,doi:10.7910/DVN/X0ZPH4,0,0,1,223,FALSE
5742646,setup electionsheld.do,doi:10.7910/DVN/X0ZPH4,0,0,0,7,FALSE
5742673,setup eligibility.do,doi:10.7910/DVN/X0ZPH4,0,0,0,7,FALSE
5742622,setup exchanges.do,doi:10.7910/DVN/X0ZPH4,0,0,0,10,FALSE
5742702,setup expansion.do,doi:10.7910/DVN/X0ZPH4,0,0,0,7,FALSE
5742678,setup gis.do,doi:10.7910/DVN/X0ZPH4,0,0,0,42,FALSE
5742627,setup migration.do,doi:10.7910/DVN/X0ZPH4,0,0,1,247,FALSE
5742628,setup turnout.do,doi:10.7910/DVN/X0ZPH4,0,0,0,42,FALSE
5742633,setup uninsured.do,doi:10.7910/DVN/X0ZPH4,0,0,0,53,FALSE
5742613,table 1.do,doi:10.7910/DVN/X0ZPH4,0,0,0,112,FALSE
5742703,table 2.do,doi:10.7910/DVN/X0ZPH4,0,0,0,117,FALSE
5742698,table 3.do,doi:10.7910/DVN/X0ZPH4,0,0,0,116,FALSE
5742624,table A10.do,doi:10.7910/DVN/X0ZPH4,0,0,0,109,FALSE
5742689,table A11.do,doi:10.7910/DVN/X0ZPH4,0,0,0,112,FALSE
5742625,table A12.do,doi:10.7910/DVN/X0ZPH4,0,0,0,111,FALSE
5742708,table A14.do,doi:10.7910/DVN/X0ZPH4,0,0,0,74,FALSE
5742679,table A15.do,doi:10.7910/DVN/X0ZPH4,0,0,0,74,FALSE
5742631,table A16 A17.do,doi:10.7910/DVN/X0ZPH4,0,0,0,189,FALSE
5742677,table A18 A19.do,doi:10.7910/DVN/X0ZPH4,0,0,0,198,FALSE
5742675,table A1.do,doi:10.7910/DVN/X0ZPH4,0,0,0,114,FALSE
5742672,table A20 A21.do,doi:10.7910/DVN/X0ZPH4,0,0,0,196,FALSE
5742681,table A2.do,doi:10.7910/DVN/X0ZPH4,0,0,0,115,FALSE
5742664,table A3.do,doi:10.7910/DVN/X0ZPH4,0,0,0,114,FALSE
5742663,table A4.do,doi:10.7910/DVN/X0ZPH4,0,0,0,114,FALSE
5742635,table A5.do,doi:10.7910/DVN/X0ZPH4,0,0,0,115,FALSE
5742614,table A6.do,doi:10.7910/DVN/X0ZPH4,0,0,0,114,FALSE
5742680,table A7.do,doi:10.7910/DVN/X0ZPH4,0,0,0,137,FALSE
5742634,table A8.do,doi:10.7910/DVN/X0ZPH4,0,0,0,140,FALSE
5742620,table A9.do,doi:10.7910/DVN/X0ZPH4,0,0,0,140,FALSE
3008122,EnosHershReplication.r,doi:10.7910/DVN/EHGCOF,0,0,1,1532,FALSE
3035487,Williams_APSR_replication.do,doi:10.7910/DVN/ZUMTTN,5,0,3,969,FALSE
3030021,replication.R,doi:10.7910/DVN/8SR1GY,0,0,1,769,FALSE
3015895,Kostelka_replication_do_file.do,doi:10.7910/DVN/MYSRXT,0,0,0,NA,TRUE
3124814,Replication- Scacco Warren APSR.do,doi:10.7910/DVN/X8ZRVO,0,0,0,176,FALSE
3124816,Replication- Scacco Warren APSR Online Appendix.do,doi:10.7910/DVN/X8ZRVO,3,0,0,1463,FALSE
3152144,BrazilAPSR.R,doi:10.7910/DVN/AY32JZ,0,0,0,799,FALSE
3214038,replication.do,doi:10.7910/DVN/UVANPR,0,0,2,59,FALSE
3184486,woon_primaries_replicatIon_7918.do,doi:10.7910/DVN/YUNDMQ,0,0,1,507,FALSE
3204513,PAR_Code.R,doi:10.7910/DVN/1ZOEEX,0,0,0,761,FALSE
3204502,plotsAndAnalysis.R,doi:10.7910/DVN/1ZOEEX,0,0,1,324,FALSE
3204519,predict.R,doi:10.7910/DVN/1ZOEEX,0,0,0,262,FALSE
3175740,DefiningVariables.do,doi:10.7910/DVN/VTUSLV,0,0,1,257,FALSE
3175712,Replication_Analyses_APSR.do,doi:10.7910/DVN/VTUSLV,0,0,1,593,FALSE
3175737,R_Figure1.R,doi:10.7910/DVN/VTUSLV,0,0,0,48,FALSE
3175729,R_Figure2.R,doi:10.7910/DVN/VTUSLV,0,0,0,72,FALSE
3175689,R_Figure3.R,doi:10.7910/DVN/VTUSLV,0,0,0,53,FALSE
3175684,R_FigureA1.R,doi:10.7910/DVN/VTUSLV,0,0,0,22,FALSE
3175734,R_FigureA2A3D.R,doi:10.7910/DVN/VTUSLV,0,0,0,87,FALSE
3175711,R_FigureE10.R,doi:10.7910/DVN/VTUSLV,0,0,0,72,FALSE
3175736,R_FigureE11.R,doi:10.7910/DVN/VTUSLV,0,0,0,69,FALSE
3175680,R_FigureE12.R,doi:10.7910/DVN/VTUSLV,0,0,0,69,FALSE
3175696,R_FigureE13.R,doi:10.7910/DVN/VTUSLV,0,0,0,73,FALSE
3175727,R_FigureE14.R,doi:10.7910/DVN/VTUSLV,0,0,0,73,FALSE
3175708,R_FigureE15.R,doi:10.7910/DVN/VTUSLV,0,0,0,73,FALSE
3175694,R_FigureE16.R,doi:10.7910/DVN/VTUSLV,0,0,0,73,FALSE
3175720,R_FigureE17.R,doi:10.7910/DVN/VTUSLV,0,0,0,73,FALSE
3175741,R_FigureE18.R,doi:10.7910/DVN/VTUSLV,0,0,0,73,FALSE
3175717,R_FigureE19.R,doi:10.7910/DVN/VTUSLV,0,0,0,73,FALSE
3175725,R_FigureE8.R,doi:10.7910/DVN/VTUSLV,0,0,0,38,FALSE
3175739,R_FigureE9.R,doi:10.7910/DVN/VTUSLV,0,0,0,44,FALSE
3175908,TableE9_Benchmarking.do,doi:10.7910/DVN/VTUSLV,0,0,1,138,FALSE
4164317,idpnew10.do,doi:10.7910/DVN/MO3KOQ,0,0,0,13758,FALSE
4164319,idpnew11.do,doi:10.7910/DVN/MO3KOQ,0,0,0,13706,FALSE
4164320,idpnew12.do,doi:10.7910/DVN/MO3KOQ,0,0,0,13738,FALSE
4164321,idpnew13.do,doi:10.7910/DVN/MO3KOQ,0,0,0,13134,FALSE
4164312,master.do,doi:10.7910/DVN/MO3KOQ,0,0,0,55,FALSE
4164322,merge-recode-2010.do,doi:10.7910/DVN/MO3KOQ,0,0,0,160,FALSE
4164310,merge-recode-2011.do,doi:10.7910/DVN/MO3KOQ,0,0,0,175,FALSE
4164318,merge-recode-2012.do,doi:10.7910/DVN/MO3KOQ,0,0,0,178,FALSE
4164315,merge-recode-2013.do,doi:10.7910/DVN/MO3KOQ,0,0,0,188,FALSE
4164314,Merging.do,doi:10.7910/DVN/MO3KOQ,0,0,0,44,FALSE
4164316,Recoding_APSR_LiK_Revised.do,doi:10.7910/DVN/MO3KOQ,0,0,1,451,FALSE
4164311,ReplicationCode_APSR_LiK_Revised.do,doi:10.7910/DVN/MO3KOQ,2,0,3,305,FALSE
3181538,Replication_LITS_Final.do,doi:10.7910/DVN/MO3KOQ,1,0,3,129,FALSE
4164313,R_figures_Final_Revised.R,doi:10.7910/DVN/MO3KOQ,0,0,0,57,FALSE
3218809,MMT-APSR.do,doi:10.7910/DVN/ARIQT2,0,0,0,44,FALSE
3151902,Analysis_ESS.do,doi:10.7910/DVN/YDSRWF,0,0,0,897,FALSE
3151899,Analysis_ESS_Out_of_Sample.do,doi:10.7910/DVN/YDSRWF,0,0,1,484,FALSE
3151905,Coding_Far_Right_Parties.do,doi:10.7910/DVN/YDSRWF,0,0,0,307,FALSE
3151906,Construction_ESS.do,doi:10.7910/DVN/YDSRWF,0,0,0,425,FALSE
3151903,DCdensity.ado,doi:10.7910/DVN/YDSRWF,0,0,1,440,FALSE
3151898,FR_EIPP_DREES_A8_A9.do,doi:10.7910/DVN/YDSRWF,0,0,1,683,FALSE
3151900,GB_BES_A8.do,doi:10.7910/DVN/YDSRWF,0,0,0,88,FALSE
3151908,rddisttestk.ado,doi:10.7910/DVN/YDSRWF,0,0,0,117,FALSE
3181601,AppendixFigures7_8Tables4_5.do,doi:10.7910/DVN/VNHM17,0,0,0,139,FALSE
3181584,AppendixTable1.do,doi:10.7910/DVN/VNHM17,0,0,0,180,FALSE
3181602,AppendixTable2.do,doi:10.7910/DVN/VNHM17,0,0,0,33,FALSE
3181592,AppendixTable3.do,doi:10.7910/DVN/VNHM17,0,0,0,35,FALSE
3181599,AppendixTable6.do,doi:10.7910/DVN/VNHM17,1,0,0,38,FALSE
3181593,CommunicationsExperiment.do,doi:10.7910/DVN/VNHM17,0,0,0,61,FALSE
3181595,datascramble.R,doi:10.7910/DVN/VNHM17,0,0,0,43,FALSE
3181591,Figure1.do,doi:10.7910/DVN/VNHM17,0,0,1,206,FALSE
3181585,HF-M-S_APSR_Replication_LegislativeStaffer.R,doi:10.7910/DVN/VNHM17,0,0,0,1192,FALSE
3181587,ListExperiment.do,doi:10.7910/DVN/VNHM17,0,0,0,22,FALSE
3181594,StackingCode.do,doi:10.7910/DVN/VNHM17,0,0,0,73,FALSE
3195722,mdpref.R,doi:10.7910/DVN/6A2J2T,0,0,0,233,FALSE
3195733,R script for bootstrapping personal values.R,doi:10.7910/DVN/6A2J2T,0,0,0,358,FALSE
3195735,R script for bootstrapping political values.R,doi:10.7910/DVN/6A2J2T,0,0,0,344,FALSE
3195725,R script to produce Figure 2A.R,doi:10.7910/DVN/6A2J2T,0,0,0,200,FALSE
3195736,R script to produce Figure 2B.R,doi:10.7910/DVN/6A2J2T,0,0,0,156,FALSE
3195728,R script to produce Figure 3 and Table 1.R,doi:10.7910/DVN/6A2J2T,0,0,0,104,FALSE
3195731,R script to produce Figure 5A and Table 2.R,doi:10.7910/DVN/6A2J2T,0,0,0,359,FALSE
3195727,R script to produce Figure 5B and Table 3.R,doi:10.7910/DVN/6A2J2T,0,0,0,344,FALSE
3195724,R script to produce Figure D2.R,doi:10.7910/DVN/6A2J2T,0,0,0,384,FALSE
3195734,R script to produce Figure D3.R,doi:10.7910/DVN/6A2J2T,0,0,0,385,FALSE
3082501,App B3-B4 and D.R,doi:10.7910/DVN/TPGPCR,0,0,0,552,FALSE
3082529,Figures B1B3.R,doi:10.7910/DVN/TPGPCR,0,0,0,251,FALSE
3082505,Main text.R,doi:10.7910/DVN/TPGPCR,0,0,0,NA,TRUE
3082497,Simulation 1 App C.R,doi:10.7910/DVN/TPGPCR,0,0,0,81,FALSE
3082494,Simulation 2 App E.R,doi:10.7910/DVN/TPGPCR,0,0,0,160,FALSE
3182167,crse.R,doi:10.7910/DVN/LFQZVU,0,0,0,13,FALSE
3182164,lowande-apsr-replication.R,doi:10.7910/DVN/LFQZVU,1,0,0,355,FALSE
3141484,Afghanistan and USA.R,doi:10.7910/DVN/KGVBNC,0,0,1,137,FALSE
3141503,figure 1.R,doi:10.7910/DVN/KGVBNC,0,0,0,72,FALSE
3141481,figure2_04_csv.R,doi:10.7910/DVN/KGVBNC,0,0,0,197,FALSE
3141507,figure 2.R,doi:10.7910/DVN/KGVBNC,0,0,0,69,FALSE
3141511,figure3_1_04_csv.R,doi:10.7910/DVN/KGVBNC,0,0,0,161,FALSE
3141473,figure3_2_04_csv.R,doi:10.7910/DVN/KGVBNC,0,0,0,143,FALSE
3141489,figure 3.R,doi:10.7910/DVN/KGVBNC,0,0,0,82,FALSE
3141472,figure 4.R,doi:10.7910/DVN/KGVBNC,0,0,0,95,FALSE
3141500,figure5_04_csv.R,doi:10.7910/DVN/KGVBNC,0,0,0,189,FALSE
3141498,figure 5.R,doi:10.7910/DVN/KGVBNC,0,0,0,46,FALSE
3141501,Figure A_1_1.R,doi:10.7910/DVN/KGVBNC,0,0,0,103,FALSE
3141504,Figure A_1_2.R,doi:10.7910/DVN/KGVBNC,0,0,0,103,FALSE
3141476,Figure A_1_3.R,doi:10.7910/DVN/KGVBNC,0,0,0,103,FALSE
3141475,Figure A_1_4.R,doi:10.7910/DVN/KGVBNC,0,0,0,103,FALSE
3141468,figure A3.R,doi:10.7910/DVN/KGVBNC,0,0,0,126,FALSE
3141490,figureA4_1_1_04_csv_&_figureA4_1_0_04.R,doi:10.7910/DVN/KGVBNC,0,0,0,386,FALSE
3141480,figureA4_2_1_04_csv_&_figureA4_2_0_04.R,doi:10.7910/DVN/KGVBNC,0,0,0,384,FALSE
3141491,figureA4_3_1_04_csv_&_figureA4_3_0_04.R,doi:10.7910/DVN/KGVBNC,0,0,0,385,FALSE
3141514,figure A4.R,doi:10.7910/DVN/KGVBNC,0,0,0,122,FALSE
3141471,figureA5_1_04_csv.R,doi:10.7910/DVN/KGVBNC,0,0,0,198,FALSE
3141505,figure A5_1.R,doi:10.7910/DVN/KGVBNC,0,0,0,64,FALSE
3141463,figureA5_2_04_csv.R,doi:10.7910/DVN/KGVBNC,0,0,0,180,FALSE
3141474,figure A5_2.R,doi:10.7910/DVN/KGVBNC,0,0,0,64,FALSE
3141487,InputData_Random_CIRI_DynamicDynamicX1980_20000.R,doi:10.7910/DVN/KGVBNC,0,0,0,156,FALSE
3141483,install_R_packages_for_replication.R,doi:10.7910/DVN/KGVBNC,0,0,0,10,FALSE
3141512,LatentRepressionDynamicStandardDynamicX.R,doi:10.7910/DVN/KGVBNC,0,0,1,360,FALSE
3141479,Mexico and USA.R,doi:10.7910/DVN/KGVBNC,0,0,1,137,FALSE
3141499,Mongolia and USA.R,doi:10.7910/DVN/KGVBNC,0,0,1,139,FALSE
3141506,South Africa and USA.R,doi:10.7910/DVN/KGVBNC,0,0,1,140,FALSE
3141488,Venezuela and USA.R,doi:10.7910/DVN/KGVBNC,0,0,1,137,FALSE
3055672,RDD_ReplicationCode.R,doi:10.7910/DVN/DO43V5,0,0,1,946,FALSE
3147985,replication.do,doi:10.7910/DVN/HHMXU3,0,0,0,165,FALSE
3147983,simUtils.do,doi:10.7910/DVN/HHMXU3,0,0,0,117,FALSE
3147984,tablesFigures.r,doi:10.7910/DVN/HHMXU3,0,0,0,337,FALSE
3092606,LGBTcandidates-UK2015-GM-AR-Rfile.R,doi:10.7910/DVN/CTZNJV,2,0,3,931,FALSE
3092608,LGBTcandidates-UK2015-GM-AR-STATA.do,doi:10.7910/DVN/CTZNJV,0,0,0,563,FALSE
3301899,mummolopeterson-apsr-replication.R,doi:10.7910/DVN/HUKSID,1,0,1,1090,FALSE
3231029,singh_thornton_APSR_replication.do,doi:10.7910/DVN/03CDTK,0,0,0,NA,TRUE
3231031,singh_thornton_APSR_replication.R,doi:10.7910/DVN/03CDTK,0,0,2,103,FALSE
3088155,_APSR_StateCapacityReplication.rar,doi:10.7910/DVN/KZIXI0,0,0,0,NA,TRUE
3173042,1a-prepare_speeches.R,doi:10.7910/DVN/3KOQWQ,0,0,0,109,FALSE
3173056,1b-prepare_goebbels_speeches.R,doi:10.7910/DVN/3KOQWQ,0,0,1,253,FALSE
3173067,1c-prepare_nsdap_members.R,doi:10.7910/DVN/3KOQWQ,0,0,0,176,FALSE
3173070,1d-prepare_airfields.R,doi:10.7910/DVN/3KOQWQ,0,0,1,198,FALSE
3173027,1e-prepare_geopoints.R,doi:10.7910/DVN/3KOQWQ,0,0,0,63,FALSE
3173032,1f-prepare_merging_data.R,doi:10.7910/DVN/3KOQWQ,0,0,1,1365,FALSE
3173063,1g-prepare_dataframe_points.R,doi:10.7910/DVN/3KOQWQ,0,0,1,481,FALSE
3173037,2a-descriptives_speeches.R,doi:10.7910/DVN/3KOQWQ,0,0,0,265,FALSE
3173038,2b-descriptives_nsdap_members.R,doi:10.7910/DVN/3KOQWQ,0,0,0,198,FALSE
3173053,2c-descriptives_airfields.R,doi:10.7910/DVN/3KOQWQ,0,0,0,108,FALSE
3173060,2d-descriptives_dataframe_points.R,doi:10.7910/DVN/3KOQWQ,0,0,1,396,FALSE
3173064,2e-descriptives_matching_procedure.R,doi:10.7910/DVN/3KOQWQ,0,0,1,94,FALSE
3173024,3a-analyze-pointdata.R,doi:10.7910/DVN/3KOQWQ,0,0,1,990,FALSE
3173050,3b-analyze_pointdata_spillovers.R,doi:10.7910/DVN/3KOQWQ,0,0,0,461,FALSE
3173020,3c-analyze_pointdata_time_spans.R,doi:10.7910/DVN/3KOQWQ,0,0,1,1413,FALSE
3173061,3d-analyze_pointdata_county_size.R,doi:10.7910/DVN/3KOQWQ,0,0,0,1067,FALSE
3173048,3e-analyze_pointdata_event_size.R,doi:10.7910/DVN/3KOQWQ,0,0,1,180,FALSE
3173035,3f-analyze_pointdata_number_visits.R,doi:10.7910/DVN/3KOQWQ,0,0,1,150,FALSE
3173031,3g-analyze-pointdata_control_no_prev_visit.R,doi:10.7910/DVN/3KOQWQ,0,0,1,632,FALSE
3173054,functions-analysis.r,doi:10.7910/DVN/3KOQWQ,0,0,1,135,FALSE
3173025,functions.r,doi:10.7910/DVN/3KOQWQ,0,0,2,259,FALSE
3173033,packages.r,doi:10.7910/DVN/3KOQWQ,0,0,0,54,FALSE
3151854,EnodGidronAPSR2018ReplicationFINAL.R,doi:10.7910/DVN/DAR56O,1,0,0,492,FALSE
3082485,Replication_Code.do,doi:10.7910/DVN/AL1A4Q,0,0,3,362,FALSE
3152368,2. Auerbach_Thachil_Replication_Code.do,doi:10.7910/DVN/RUQ2KP,0,0,0,109,FALSE
3152367,3. Auerbach_Thachil_Sl_Code.do,doi:10.7910/DVN/RUQ2KP,3,0,0,208,FALSE
3152369,4. Auerbach_Thachil_Comparisons.do,doi:10.7910/DVN/RUQ2KP,0,0,0,124,FALSE
3163659,init.R,doi:10.7910/DVN/T1TELH,0,0,0,26,FALSE
3175886,misc.R,doi:10.7910/DVN/T1TELH,0,0,0,687,FALSE
3175887,observational-analysis.do,doi:10.7910/DVN/T1TELH,4,0,0,857,FALSE
3175893,package-version-control.R,doi:10.7910/DVN/T1TELH,0,0,0,13,FALSE
3175895,ssc-install.do,doi:10.7910/DVN/T1TELH,0,0,0,4,FALSE
3175899,survey-analysis.R,doi:10.7910/DVN/T1TELH,1,0,1,2239,FALSE
3106677,app_annie_downloads.R,doi:10.7910/DVN/Q8NRTS,0,0,0,85,FALSE
3106679,compare_twitter_weibo_locations.R,doi:10.7910/DVN/Q8NRTS,0,0,0,133,FALSE
3106657,compare_twitter_weibo_text.R,doi:10.7910/DVN/Q8NRTS,0,0,0,67,FALSE
3106681,format_population_grid.R,doi:10.7910/DVN/Q8NRTS,0,0,0,42,FALSE
3106662,instagram_user_count_drop.R,doi:10.7910/DVN/Q8NRTS,0,0,1,320,FALSE
3106665,plot_hk_mentions.R,doi:10.7910/DVN/Q8NRTS,0,0,0,38,FALSE
3106664,plot_wikipedia_views.R,doi:10.7910/DVN/Q8NRTS,0,0,0,102,FALSE
3106658,sample_first_tweets.R,doi:10.7910/DVN/Q8NRTS,0,0,1,141,FALSE
3106674,sample_instagram_by_population.R,doi:10.7910/DVN/Q8NRTS,0,0,1,330,FALSE
3106680,sample_instagram_hk.R,doi:10.7910/DVN/Q8NRTS,0,0,0,106,FALSE
3106671,twitter_follower_count_increase.R,doi:10.7910/DVN/Q8NRTS,0,0,0,87,FALSE
3106655,twitter_liu_xiaobo_mentions.R,doi:10.7910/DVN/Q8NRTS,0,0,0,40,FALSE
3106670,twitter_user_count_jump.R,doi:10.7910/DVN/Q8NRTS,0,0,0,257,FALSE
3157850,burgoon.R,doi:10.7910/DVN/SFBX6Z,0,0,0,230,FALSE
3157845,causal-tscs-sim.R,doi:10.7910/DVN/SFBX6Z,0,0,0,391,FALSE
3157846,panel-utils.R,doi:10.7910/DVN/SFBX6Z,0,0,0,433,FALSE
3157849,swank-steinmo.R,doi:10.7910/DVN/SFBX6Z,0,0,0,103,FALSE
3135277,MasterDoFile.do,doi:10.7910/DVN/AJHFHU,0,0,1,243,FALSE
3135278,PartA_Prelims.do,doi:10.7910/DVN/AJHFHU,0,0,0,121,FALSE
3135276,PartC_Appendix.do,doi:10.7910/DVN/AJHFHU,0,0,0,180,FALSE
3135280,PartD_OnlineAppendix.do,doi:10.7910/DVN/AJHFHU,0,0,0,135,FALSE
3106435,0.Balance_program.do,doi:10.7910/DVN/AI3VM8,0,0,0,165,FALSE
3106443,10.DescriptiveFigures.R,doi:10.7910/DVN/AI3VM8,0,0,1,345,FALSE
3106452,1.descriptive_stats.do,doi:10.7910/DVN/AI3VM8,0,0,0,328,FALSE
3106457,2.CompositeOutcome.do,doi:10.7910/DVN/AI3VM8,7,0,0,692,FALSE
3106460,3.ScorecardAnalysis.do,doi:10.7910/DVN/AI3VM8,4,0,1,424,FALSE
3106449,4.PeerAnalysis.do,doi:10.7910/DVN/AI3VM8,2,0,1,154,FALSE
3106442,5.TechAnalysis.do,doi:10.7910/DVN/AI3VM8,5,0,0,269,FALSE
3106459,6.AppSC_Analysis.do,doi:10.7910/DVN/AI3VM8,4,0,1,269,FALSE
3106436,7.Budget_analysis.do,doi:10.7910/DVN/AI3VM8,2,0,4,468,FALSE
3106455,8.HC_audit.do,doi:10.7910/DVN/AI3VM8,4,0,0,199,FALSE
3106434,9.School_audit.do,doi:10.7910/DVN/AI3VM8,4,0,0,208,FALSE
3106438,make_index.ado,doi:10.7910/DVN/AI3VM8,0,0,0,37,FALSE
3142688,Kim_MediaBias.do,doi:10.7910/DVN/JSR0OE,0,0,1,778,FALSE
3142691,Kim_MediaBias_STM.R,doi:10.7910/DVN/JSR0OE,0,0,0,62,FALSE
3066442,apsr_replication_r1.do,doi:10.7910/DVN/E7OQEY,0,0,0,331,FALSE
3066439,apsr_replication_r1_plots.do,doi:10.7910/DVN/E7OQEY,0,0,0,216,FALSE
3066435,apsr_replication_r2.do,doi:10.7910/DVN/E7OQEY,1,0,1,973,FALSE
3066445,apsr_replication_r2_plots_sc.do,doi:10.7910/DVN/E7OQEY,0,0,0,74,FALSE
3066446,apsr_replication_r2_plots_td.do,doi:10.7910/DVN/E7OQEY,0,0,0,164,FALSE
3066440,apsr_replication_r2_td_robustness.do,doi:10.7910/DVN/E7OQEY,0,0,0,160,FALSE
3181556,"Attrition, Balance, Descriptive Stats, Design Fig.do",doi:10.7910/DVN/KTCXTE,0,0,0,113,FALSE
3181557,Main Results - Tables 6 and 7.do,doi:10.7910/DVN/KTCXTE,0,0,0,186,FALSE
3181554,MTurk Analysis.do,doi:10.7910/DVN/KTCXTE,0,0,0,66,FALSE
3183554,Krasa_Polborn_2018.do,doi:10.7910/DVN/SNW8PV,0,0,0,NA,TRUE
3106890,CalculationInText.do,doi:10.7910/DVN/TTE3SQ,0,0,0,18,FALSE
